state,district,scenario,year,climate_confidence,confidence_class,annual_rainfall,annual_rainfall_change_pct,rx1day,rx3day,rain_p95,rain_p99,cdd,cwd,spi3,spi6,temperature_anomaly,mean_temperature,heat_stress_days_35,heat_stress_days_38,heat_stress_days_40,soil_moisture_deficit,water_availability_index,predicted_sm_anomaly,ag_stress_score,ag_stress_class,flood_hazard_score,flood_hazard_class,drought_hazard_score,drought_hazard_class,overall_risk_score,overall_risk_class,risk_rank
MAHARASHTRA,PALGHAR,ssp585,2035,,Low Confidence,2604.380528268773,8.06,138.48319015169744,228.4972637503008,41.10436012732988,94.59579271996371,123.3219623979493,34.603801481562314,-0.18130812721495856,-0.16317731449346273,1.050989811287991,27.510419840282868,92.85,17.75,3.7,0.007504688,1.0524,-0.007504688,57.71,High,99.64,Very High,52.05,High,70.4,High Risk,4
MAHARASHTRA,PARBHANI,ssp585,2035,,Low Confidence,1097.360340501416,5.68,54.7822082642045,90.39064363593741,17.49884454099319,32.939226368692474,65.71757578053695,18.469177724319884,0.6967660872548063,0.6270894785293257,1.023777708080086,27.945256088839642,110.5,23.75,5.4,0.0026506307,1.04615,-0.0026506307,20.38,Low,14.96,Low,11.79,Low,15.48,Low Risk,82
MAHARASHTRA,PUNE,ssp585,2035,,Low Confidence,1421.937489336784,6.12,81.07617747483756,133.77569283348197,20.579041560098716,44.12463022299447,88.3185032673448,21.617718295650537,0.9747904185499239,0.8773113766949314,1.0650857104195772,26.986346146795512,73.65,12.25,2.3,0.0062691052,1.0382500000000001,-0.0062691052,48.21,Moderate,38.28,Moderate,30.86,Moderate,38.66,Moderate Risk,22
MAHARASHTRA,RAIGAD,ssp585,2035,,Low Confidence,2711.5759569939883,5.95,123.60399014718395,203.9465837428535,43.66070636933398,88.63413308797486,106.21717505491463,34.68360665478372,-1.2081476775950304,-1.0873329098355276,1.0852134870158459,27.243696386284313,82.75,14.75,2.95,0.0069987406,1.03655,-0.0069987406,53.82,High,98.33,Very High,85.21,Very High,80.38,Very High Risk,3
MAHARASHTRA,RATNAGIRI,ssp585,2035,,Low Confidence,2914.601595029498,6.44,129.0199033494061,212.88284052652006,46.29063165609318,80.12599093451192,106.46074403051867,41.57286260649754,-0.7678967615572501,-0.6911070854015251,1.0778515418370596,27.552809007962548,94.5,18.299999999999997,3.85,0.009585317,1.03685,-0.009585317,73.71,High,100.0,Very High,94.52,Very High,90.2,Very High Risk,1
MAHARASHTRA,SANGLI,ssp585,2035,,Low Confidence,1196.8602319787994,6.3,55.29279280182264,91.23310812300736,17.09667687585774,37.105112767886865,75.01117497811002,20.112340676834208,1.936209748539528,1.7425887736855752,1.0343440453211592,27.1784641424815,80.4,14.05,2.75,0.009113183,1.0406499999999999,-0.009113183,70.08,High,17.76,Low,37.55,Moderate,40.38,Moderate Risk,20
MAHARASHTRA,SATARA,ssp585,2035,,Low Confidence,1551.6982396091917,6.43,82.4729224009248,136.08032196152593,22.171488287819205,51.64417079224412,84.37494031882262,24.94549902193212,2.7228272359825008,2.4505445123842504,1.0814131809605563,26.704553049140515,64.45,9.9,1.75,0.007858127,1.0396,-0.007858127,60.42,High,45.57,Moderate,35.53,Moderate,46.51,Moderate Risk,11
MAHARASHTRA,SINDHUDURG,ssp585,2035,,Low Confidence,2911.3701596166993,6.78,126.54736741395013,208.8031562330177,42.4707144980758,77.31383177300171,87.57163484295197,48.79591955264014,-0.7873148584433814,-0.7085833725990432,1.060854793919475,28.092769802941234,116.85,26.15,6.05,0.009509844,1.0387,-0.009509844,73.13,High,99.2,Very High,92.33,Very High,88.97,Very High Risk,2
MAHARASHTRA,SOLAPUR,ssp585,2035,,Low Confidence,856.4370384275097,6.04,43.73718195533232,72.16635022629832,12.542553479136409,27.51819095669135,70.31984430089935,15.542546686268386,0.8417226777918311,0.757550410012648,0.9639089087645303,27.47210759719214,91.35,17.3,3.6,0.010004157,1.04155,-0.010004157,76.93,Severe,3.13,Low,39.5,Moderate,38.0,Moderate Risk,24
MAHARASHTRA,THANE,ssp585,2035,,Low Confidence,2580.7766142144706,7.12,134.80636994363095,222.43051040699106,41.2857207052959,84.58835885940591,94.24246271100168,29.869997855190835,0.5087477783973899,0.4578730005576509,1.050989811287991,27.510419840282868,92.85,17.75,3.7,0.0050104144,1.04695,-0.0050104144,38.53,Moderate,96.85,Very High,27.91,Moderate,55.22,High Risk,7
MAHARASHTRA,WARDHA,ssp585,2035,,Low Confidence,1361.8165722414635,9.02,90.67161453874343,149.60816398892663,20.114910607040247,42.31264048704105,67.64353522442502,18.873468491553417,1.2544469706794024,1.1290022736114622,0.9733064850171615,28.46612392663958,133.45,32.9,8.2,0.0010154464,1.0676999999999999,-0.0010154464,7.81,Low,40.21,Moderate,6.41,Low,18.66,Low Risk,74
MAHARASHTRA,WASHIM,ssp585,2035,,Low Confidence,1145.1551545902093,6.13,87.71743031180097,144.73376001447159,16.53086780067067,35.96260723687216,73.18896393612172,18.050960310674157,1.0685015886566154,0.961651429790954,1.0067127658261263,27.98642504347696,112.25,24.4,5.550000000000001,0.0018196219,1.05065,-0.0018196219,13.99,Low,33.42,Moderate,10.79,Low,19.67,Low Risk,72
MAHARASHTRA,YAVATMAL,ssp585,2035,,Low Confidence,1274.140640284694,9.31,78.6532848996485,129.77792008442003,17.251089989421274,41.60494139650085,70.78690738422321,19.24824483866687,0.6094252954087285,0.5484827658678557,0.9631334357791665,28.359781743420513,128.65,30.85,7.6,0.0012160199,1.07185,-0.0012160199,9.35,Low,31.55,Moderate,7.97,Low,16.64,Low Risk,78
TELANGANA,ADILABAD,ssp585,2035,,Low Confidence,1299.0676119961754,11.02,77.31909794356619,127.5765116068842,18.36086887756212,44.66619336856657,63.86043861539362,15.285723813680816,0.31620881412814805,0.2845879327153332,0.9254068215688278,28.59410199324292,139.35,35.5,9.05,0.0015137842,1.0824,-0.0015137842,11.64,Low,28.59,Moderate,7.19,Low,16.02,Low Risk,80
TELANGANA,BHADRADRI KOTHAGUDEM,ssp585,2035,,Low Confidence,1378.9536819519126,4.18,58.940070172399516,97.25111578445919,20.05165296043267,41.06554125547677,65.57011489670444,18.73475706688094,0.4809340067069643,0.4328406060362679,1.0007238268852348,28.98815553188325,157.85000000000002,44.4,12.25,0.010475215,1.0239,-0.010475215,80.55,Severe,21.68,Low,39.93,Moderate,45.73,Moderate Risk,13
TELANGANA,HANUMAKONDA,ssp585,2035,,Low Confidence,1199.735126339445,9.17,69.02902563398595,113.89789229607682,17.786827578917364,38.78840517208162,57.341675087618725,12.126145297188032,0.6227630753175957,0.5604867677858362,,,33.3,3.6,0.5,0.0,1.0822500000000002,0.0011943696,0.0,Low,18.93,Low,0.0,Low,6.63,Low Risk,98
TELANGANA,HYDERABAD,ssp585,2035,,Low Confidence,1015.5803114399259,6.85,69.50390456995783,114.68144254043042,15.198615005223182,33.312700630432104,64.76277897072646,10.452144707460494,,,,,33.3,3.6,0.5,0.0025595468,1.05955,-0.0025595468,19.68,Low,15.82,Low,,Low,,Low Risk,107
TELANGANA,JAGTIAL,ssp585,2035,,Low Confidence,1252.4989918996323,11.07,73.55610135150711,121.36756722998672,17.385056541547854,41.07195428051743,57.25892713828672,13.772937672170698,0.4980437652841535,0.4482393887557382,,,33.3,3.6,0.5,0.0,1.09375,0.00460526,0.0,Low,23.27,Low,0.0,Low,8.14,Low Risk,92
TELANGANA,JANGAON,ssp585,2035,,Low Confidence,1093.272864840948,9.64,60.60354565157533,99.9958503250993,16.019930129185976,34.517530214079116,61.843288741152264,13.342614443935405,0.8340553593418666,0.7506498234076799,0.9601129571596907,29.158038663864147,166.0,48.7,13.899999999999999,0.0,1.10185,0.0023109454,0.0,Low,12.68,Low,1.2,Low,4.86,Low Risk,103
TELANGANA,JAYASHANKAR BHUPALPALLI,ssp585,2035,,Low Confidence,1428.9983773418217,6.41,81.98906126924025,135.2819510942464,20.53668631336135,44.18555958906453,57.069657572904106,18.15984293535717,0.16805356273124894,0.151248206458124,,,33.3,3.6,0.5,0.0016448032,1.0436999999999999,-0.0016448032,12.65,Low,35.42,Moderate,5.92,Low,18.26,Low Risk,77
TELANGANA,JOGULAMBA GADWAL,ssp585,2035,,Low Confidence,824.4222638544574,0.94,47.316929442890476,78.07293358076927,11.725663834137471,23.94484229297064,70.10701499586366,12.056958895236246,0.37868174153259193,0.3408135673793328,,,33.3,3.6,0.5,0.011144676,1.0048499999999998,-0.011144676,85.7,Severe,0.07,Low,43.41,Moderate,40.93,Moderate Risk,19
TELANGANA,KAMAREDDY,ssp585,2035,,Low Confidence,1139.9961128590114,12.55,62.23189332976392,102.68262399411046,17.174861076542754,33.850477510310256,63.1952183067432,18.581050548491575,0.3113334110266375,0.2802000699239738,0.9825368338161127,28.31482515864903,126.60000000000001,30.0,7.25,0.0,1.1103999999999998,0.0050135767,0.0,Low,19.33,Low,1.56,Low,7.31,Low Risk,93
TELANGANA,KARIMNAGAR,ssp585,2035,,Low Confidence,1247.0297141091974,9.97,73.36476676146938,121.0518651564245,18.09475860025981,39.77655782446928,58.21577090351873,18.082705404853584,0.9037863707585629,0.8134077336827066,0.9386242177751498,28.752324496375206,146.75,38.9,10.25,0.0,1.1008,0.00624268,0.0,Low,27.49,Moderate,0.23,Low,9.7,Low Risk,90
TELANGANA,KHAMMAM,ssp585,2035,,Low Confidence,1174.0946213162988,6.39,53.715378918504626,88.63037521553264,17.963080293796914,33.897101883946185,57.479847037731815,14.737188043280009,0.16703855008300741,0.15033469507470668,1.0007238268852348,28.98815553188325,157.85000000000002,44.4,12.25,0.007185531,1.0453999999999999,-0.007185531,55.25,High,11.32,Low,25.92,Moderate,29.61,Moderate Risk,48
TELANGANA,KUMURAM BHEEM,ssp585,2035,,Low Confidence,1439.0401836619762,7.33,94.88628052179041,156.56236286095415,20.585944989791663,46.54127841061997,65.99660219983596,18.540954252216615,0.4401385743886534,0.396124716949788,0.9945556435320277,28.731070400608928,145.7,38.4,10.1,0.0046818457,1.04855,-0.0046818457,36.0,Moderate,43.81,Moderate,19.18,Low,32.85,Moderate Risk,36
TELANGANA,MAHABUBABAD,ssp585,2035,,Low Confidence,1192.330871967107,7.46,58.137912889617354,95.92755626786862,18.066219302157215,34.93932544031594,57.605443251218134,12.93438087177512,0.25071643386468184,0.22564479047821367,,,33.3,3.6,0.5,0.0032095436,1.06165,-0.0032095436,24.68,Low,12.44,Low,11.63,Low,15.83,Low Risk,81
TELANGANA,MAHBUBNAGAR,ssp585,2035,,Low Confidence,871.6569793016313,3.11,46.44878237102098,76.64049091218462,13.026565048715739,26.650337791515653,72.41036142986314,12.190998364411971,0.22114066318682388,0.1990265968681415,,,33.3,3.6,0.5,0.0011776779,1.03905,-0.0011776779,9.06,Low,0.0,Low,8.27,Low,5.61,Low Risk,101
TELANGANA,MANCHERIAL,ssp585,2035,,Low Confidence,1395.3935192689044,7.42,88.54185283975283,146.09405718559216,20.282664836283598,44.69859401713431,58.73205375332256,16.934018080799763,0.5619422302868572,0.5057480072581715,,,33.3,3.6,0.5,0.002313018,1.0524,-0.002313018,17.79,Low,37.91,Moderate,8.7,Low,21.65,Low Risk,66
TELANGANA,MEDAK,ssp585,2035,,Low Confidence,1088.2671718650795,10.7,65.60995293735274,108.25642234663204,16.442350428757265,31.805450813730733,57.27738970429916,17.52826391490909,0.6509689100702656,0.585872019063239,,,33.3,3.6,0.5,0.0,1.1081500000000002,0.0060014655,0.0,Low,19.12,Low,0.0,Low,6.69,Low Risk,96
TELANGANA,MEDCHAL-MALKAJGIRI,ssp585,2035,,Low Confidence,1028.4271517402874,8.26,72.98667515513623,120.42801400597477,14.956656216693853,33.060663415644555,57.85763434326624,12.325414362429004,0.9557281222912529,0.8601553100621276,0.9743652125199844,28.529258080323558,136.35,34.150000000000006,8.65,0.0043387543,1.0737999999999999,-0.0043387543,33.36,Moderate,17.56,Low,15.76,Low,21.67,Low Risk,65
TELANGANA,MULUGU,ssp585,2035,,Low Confidence,1479.7320238879695,5.01,79.2136375766154,130.70250200141538,21.913596156572957,43.971441198886694,57.18500461988266,17.05266487448109,0.1937429618923534,0.17436866570311807,0.9926913128958859,28.449396644698254,132.7,32.55,8.1,0.009522408,1.02905,-0.009522408,73.22,High,33.67,Moderate,34.3,Moderate,45.76,Moderate Risk,12
TELANGANA,NAGARKURNOOL,ssp585,2035,,Low Confidence,873.998291303385,2.54,43.80415738417042,72.2768596838812,12.19434064046095,26.112486444456632,66.89773388654055,15.602153744548204,0.6736066740009152,0.6062460066008238,0.9970164775848502,28.71153156757356,144.8,38.0,9.95,0.00839694,1.0283,-0.00839694,64.57,High,3.19,Low,32.8,Moderate,31.97,Moderate Risk,39
TELANGANA,NALGONDA,ssp585,2035,,Low Confidence,977.7985319722912,6.53,47.193451605746716,77.86919514948207,13.89637920482117,28.548941354093085,68.49797153471476,17.947520808850765,1.0258682998046729,0.9232814698242058,0.9973814831839825,29.546344314681175,184.75,59.599999999999994,18.2,0.0033546886,1.0637500000000002,-0.0033546886,25.8,Moderate,6.38,Low,15.07,Low,15.25,Low Risk,83
TELANGANA,NARAYANPET,ssp585,2035,,Low Confidence,875.2888139124075,3.33,45.6364292465811,75.3001082568588,12.755476095332236,26.75295408776017,73.24307849031298,13.609096024511608,0.3232136477560731,0.2908922829804658,0.9572093698713573,28.574224890602967,138.45,35.05,8.95,0.0074126725,1.0298500000000002,-0.0074126725,57.0,High,1.25,Low,30.95,Moderate,28.37,Moderate Risk,52
TELANGANA,NIRMAL,ssp585,2035,,Low Confidence,1225.5148344764511,12.47,65.16727708967287,107.52600719796024,16.437070013803748,39.55651555163742,58.871118842319035,16.638410113002116,0.2756038856847899,0.24804349711631088,,,33.3,3.6,0.5,0.0,1.1006,0.0025166222,0.0,Low,20.21,Low,0.41,Low,7.22,Low Risk,94
TELANGANA,NIZAMABAD,ssp585,2035,,Low Confidence,1192.2232057974215,13.41,57.41837091044434,94.74031200223314,17.022395517805002,37.111808937060964,57.731653122960466,17.487669440056692,0.40509176852113915,0.3645825916690252,0.9825368338161127,28.31482515864903,126.60000000000001,30.0,7.25,0.0,1.1118999999999999,0.0066615227,0.0,Low,16.36,Low,0.1,Low,5.76,Low Risk,100
TELANGANA,PEDDAPALLI,ssp585,2035,,Low Confidence,1325.2435064169258,8.61,79.40028518577597,131.01047055653032,19.032439877234278,41.645398535249,58.51749344457106,14.294418142879794,0.43495886105204656,0.3914629749468419,0.9386242177751498,28.752324496375206,146.75,38.9,10.25,0.0,1.0707,0.0025689572,0.0,Low,28.41,Moderate,0.31,Low,10.05,Low Risk,88
TELANGANA,RAJANNA SIRCILLA,ssp585,2035,,Low Confidence,1186.2775085125838,12.62,65.30583811377667,107.7546328877315,16.160591658759074,39.68181842960053,53.191936919387246,13.251262369027563,1.098424671182914,0.9885822040646226,,,33.3,3.6,0.5,0.0,1.123,0.012432383,0.0,Low,16.83,Low,0.0,Low,5.89,Low Risk,99
TELANGANA,RANGA REDDY,ssp585,2035,,Low Confidence,946.9774688234357,5.48,52.4396277026771,86.52538570941721,13.85875173970697,28.85586375062646,67.6554599022584,16.186042465736584,0.6767695566680625,0.6090926010012562,0.9743652125199844,28.529258080323558,136.35,34.150000000000006,8.65,0.0035064777,1.05225,-0.0035064777,26.96,Moderate,7.7,Low,15.39,Low,16.17,Low Risk,79
TELANGANA,SANGAREDDY,ssp585,2035,,Low Confidence,1072.3321655474422,9.47,63.348454315279874,104.52494962021179,15.642453777539234,30.86922518952116,62.729888891136184,17.847934604993654,0.3567460655094261,0.32107145895848355,0.9841492387983699,28.274388612641246,124.85,29.299999999999997,7.05,0.0010115524,1.084,-0.0010115524,7.78,Low,17.32,Low,5.08,Low,10.17,Low Risk,87
TELANGANA,SIDDIPET,ssp585,2035,,Low Confidence,1121.766199572734,10.18,62.89327289993999,103.77390028490098,16.924961615469016,34.54501135049453,57.74118850004768,13.399533954600322,1.0935703215351587,0.9842132893816429,,,33.3,3.6,0.5,0.0,1.1138499999999998,0.009382136,0.0,Low,14.68,Low,0.11,Low,5.18,Low Risk,102
TELANGANA,SURYAPET,ssp585,2035,,Low Confidence,1048.1399448710272,8.21,47.38929613006654,78.19233861460978,15.229253254337053,30.784660468950285,68.1515041890569,15.574610818525725,0.2806410006964233,0.2525769006267809,0.9601129571596907,29.158038663864147,166.0,48.7,13.899999999999999,0.0,1.0839500000000002,0.0008811025,0.0,Low,5.75,Low,2.89,Low,3.02,Low Risk,104
TELANGANA,VIKARABAD,ssp585,2035,,Low Confidence,975.29684426838,5.54,56.04181652549407,92.46899726706522,13.747846220425608,29.93359978956598,69.5776981827056,14.398971207206804,0.2647536879250125,0.23827831913251132,0.9841492387983699,28.274388612641246,124.85,29.299999999999997,7.05,0.004621199,1.04635,-0.004621199,35.53,Moderate,8.23,Low,19.92,Low,20.51,Low Risk,68
TELANGANA,WANAPARTHY,ssp585,2035,,Low Confidence,831.0612831025717,1.09,48.08659170812082,79.34287631839936,11.51110991697451,24.622128316447558,67.72446134510854,13.014678765404083,0.34325574716659557,0.308930172449936,,,33.3,3.6,0.5,0.006704842,1.01525,-0.006704842,51.56,High,1.18,Low,26.92,Moderate,25.3,Moderate Risk,56
TELANGANA,WARANGAL,ssp585,2035,,Low Confidence,1191.59827103081,8.14,64.03222389299928,105.65316942344882,18.39018747779675,36.026577067046816,61.220543685590826,12.187501415392354,0.5687673297964223,0.5118905968167801,,,33.3,3.6,0.5,0.0002194587,1.07035,-0.0002194587,1.69,Low,15.73,Low,1.83,Low,6.65,Low Risk,97
TELANGANA,YADADRI BHUVANAGIRI,ssp585,2035,,Low Confidence,1033.043201524746,8.68,61.45740271005649,101.40471447159321,14.75993873009778,30.80220375845751,63.62088772728674,14.724390440102145,1.1988617713126928,1.0789755941814236,,,33.3,3.6,0.5,0.00053107436,1.0879,-0.00053107436,4.08,Low,12.57,Low,3.59,Low,6.88,Low Risk,95
BIHAR,ARARIA,ssp585,2040,,Low Confidence,1871.6638888459809,9.91,72.53357183087674,119.68039352094661,24.43351023493064,50.477718937859,63.22353341586967,32.86071708147101,-0.16405570454815036,-0.14765013409333533,1.7181666923894,24.141728056801707,11.7,0.8,0.1,0.01163729,1.0552,-0.01163729,89.48,Severe,48.89,Moderate,55.17,High,63.27,High Risk,8
BIHAR,ARWAL,ssp585,2040,,Low Confidence,1082.2109795840458,4.38,62.83281668885914,103.67414753661758,17.516461532331515,33.92438324794101,66.69724073085075,23.595338580537224,0.1448490457595144,0.13036414118356296,,,33.3,3.6,0.5,0.010323635,1.0188,-0.010323635,79.38,Severe,24.81,Low,39.68,Moderate,46.39,Moderate Risk,42
BIHAR,AURANGABAD,ssp585,2040,,Low Confidence,1194.080735383755,2.79,59.08230585809687,97.48580466585983,18.215466198304647,36.263011160548274,64.23918560602364,30.102088808682097,0.5655422931455152,0.5089880638309636,1.5069482326507682,26.846196115016948,62.3,9.3,1.6,0.010955458,1.002,-0.010955458,84.24,Severe,30.18,Moderate,41.3,Moderate,50.29,High Risk,30
BIHAR,BANKA,ssp585,2040,,Low Confidence,1395.4703874988122,5.54,71.45327276053995,117.89790005489091,20.790953793553083,42.11168915198398,71.22394178534822,14.50154399631004,0.4350146822040706,0.3915132139836635,,,33.3,3.6,0.5,0.013066394,1.0185,-0.013066394,100.0,Severe,25.47,Moderate,43.71,Moderate,54.21,High Risk,20
BIHAR,BEGUSARAI,ssp585,2040,,Low Confidence,1222.5977546941128,8.47,60.76386985590609,100.26038526224504,17.853126243618938,36.97532081503988,65.39939511600998,18.946783870788007,-0.013129984321330187,-0.01181698588919717,1.6667446527216263,27.45645162794326,83.0,14.7,2.9,0.007182,1.0525,-0.007182,55.23,High,20.22,Low,29.11,Moderate,33.83,Moderate Risk,80
BIHAR,BHAGALPUR,ssp585,2040,,Low Confidence,1450.4134536691429,6.66,66.49469477906949,109.71624638546466,20.213158510549412,39.42309502789729,63.03789159049849,21.057938268757567,-0.16831929931825151,-0.15148736938642637,1.7568997244040296,27.540837506453208,86.1,15.6,3.1,0.008324312,1.0369,-0.008324312,64.01,High,27.87,Moderate,45.45,Moderate,44.87,Moderate Risk,51
BIHAR,BHOJPUR,ssp585,2040,,Low Confidence,1011.3168872459955,4.07,56.56945563309811,93.33960179461188,14.967031645079949,36.59135623005535,74.88411444797704,17.398107270958477,-0.12666240089397446,-0.11399616080457703,1.4960068563620375,26.924765586853038,64.8,9.9,1.7,0.008920142,1.0194,-0.008920142,68.59,High,14.2,Low,47.31,Moderate,42.11,Moderate Risk,64
BIHAR,BUXAR,ssp585,2040,,Low Confidence,994.3477575485879,2.82,53.1653409902311,87.72281263388132,14.899668431552021,33.573670428490466,70.80964376347177,21.861830074001148,-0.25288685887152756,-0.2275981729843748,,,33.3,3.6,0.5,0.010435338,1.0073,-0.010435338,80.24,Severe,15.71,Low,62.14,High,51.32,High Risk,26
BIHAR,DARBHANGA,ssp585,2040,,Low Confidence,1283.4911013740016,8.69,72.18193863288266,119.10019874425639,17.715291696799774,39.48473672838193,74.99373247752965,18.89738148028589,0.3167168169950285,0.28504513529552566,,,33.3,3.6,0.5,0.011309435,1.0431,-0.011309435,86.96,Severe,27.26,Moderate,44.72,Moderate,51.28,High Risk,28
BIHAR,GAYA,ssp585,2040,,Low Confidence,1217.227871693465,4.39,58.31985849215512,96.22776651205594,18.80958880116167,36.12997753335449,62.12545382421323,20.444869967075682,0.4739668808318043,0.4265701927486239,1.5069482326507682,26.846196115016948,62.3,9.3,1.6,0.0106874835,1.0175,-0.0106874835,82.18,Severe,20.72,Low,39.77,Moderate,45.83,Moderate Risk,46
BIHAR,GOPALGANJ,ssp585,2040,,Low Confidence,1110.062530630693,4.1,76.78730110827502,126.69904682865378,15.576094839512344,37.72971211102773,72.9275776788082,14.463145715465064,-0.5174666173627294,-0.4657199556264564,1.532389730215084,26.847379525502532,62.4,9.3,1.6,0.009500522,1.0194,-0.009500522,73.05,High,23.56,Low,81.27,Very High,58.61,High Risk,12
BIHAR,JAMUI,ssp585,2040,,Low Confidence,1322.970350477224,6.0,72.4383130460226,119.52321652593729,18.53287716972843,40.825952429625644,61.27254060127781,14.161375038858235,0.16340879583263196,0.14706791624936877,1.6589224470986224,27.596755497985413,88.2,16.2,3.3,0.012407829,1.0237,-0.012407829,95.41,Severe,23.75,Low,41.05,Moderate,51.3,High Risk,27
BIHAR,JEHANABAD,ssp585,2040,,Low Confidence,1087.5741598928591,5.69,66.41607252857655,109.5865196721513,17.348337141399632,36.854947649712344,63.60092086846514,15.32051434680948,0.08003978509121729,0.07203580658209556,,,33.3,3.6,0.5,0.008277069,1.0306,-0.008277069,63.65,High,19.5,Low,31.48,Moderate,36.94,Moderate Risk,75
BIHAR,KAIMUR (BHABUA),ssp585,2040,,Low Confidence,1146.5753162261165,1.86,58.53621042785443,96.5847472059598,16.93839860869427,34.45600710604617,66.33306492612643,27.90978954941198,0.21818728524919842,0.1963685567242786,,,33.3,3.6,0.5,0.009627652,0.9968,-0.009627652,74.03,High,26.32,Moderate,37.08,Moderate,44.4,Moderate Risk,55
BIHAR,KATIHAR,ssp585,2040,,Low Confidence,1646.2108970828883,5.58,65.65266775426252,108.32690179453316,21.810425037505023,41.832804715509255,61.357278630821426,21.25194712851372,0.10582311981052699,0.09524080782947428,1.7568997244040296,27.540837506453208,86.1,15.6,3.1,0.011639874,1.0239,-0.011639874,89.5,Severe,29.39,Moderate,41.07,Moderate,51.51,High Risk,25
BIHAR,KHAGARIA,ssp585,2040,,Low Confidence,1328.5413882197322,8.13,74.08075029375279,122.2332379846921,17.825647467445812,38.02279062508334,64.93186012357006,19.66546119297819,0.08440868543761598,0.07596781689385439,1.6667446527216263,27.45645162794326,83.0,14.7,2.9,0.010533536,1.0436,-0.010533536,81.0,Severe,28.75,Moderate,39.97,Moderate,48.35,Moderate Risk,36
BIHAR,KISHANGANJ,ssp585,2040,,Low Confidence,2345.584487633723,7.84,87.82873027526199,144.91740495418227,29.866208425915133,54.352840160661906,63.10631583205401,33.26775564909725,-1.42251770994058,-1.2802659389465219,,,33.3,3.6,0.5,0.014690123,1.0344,-0.014690123,100.0,Severe,62.47,High,91.54,Very High,83.9,Very High Risk,4
BIHAR,LAKHISARAI,ssp585,2040,,Low Confidence,1255.027362607385,8.2,67.45322876188334,111.2978274571075,18.834429921193934,37.61689365707918,62.13693232569548,18.16003408630253,0.21991476747281036,0.19792329072552933,,,33.3,3.6,0.5,0.007027482,1.0491,-0.007027482,54.04,High,24.11,Low,26.59,Moderate,33.96,Moderate Risk,78
BIHAR,MADHEPURA,ssp585,2040,,Low Confidence,1441.6869355245303,7.69,69.65463610686426,114.93014957632602,19.082593860689943,41.362666919101656,64.73651348164283,17.135148737357596,-0.22073233069253548,-0.19865909762328196,,,33.3,3.6,0.5,0.0109078195,1.0351,-0.0109078195,83.88,Severe,25.6,Moderate,59.56,High,54.97,High Risk,18
BIHAR,MADHUBANI,ssp585,2040,,Low Confidence,1401.7298899012326,9.15,76.80213348625236,126.72352025231639,19.79178068342741,39.35171752687748,74.08887588526918,22.31603519982908,0.2088561737488243,0.18797055637394186,1.5954428944322856,27.04881186617746,68.8,10.9,2.0,0.011692619,1.0452,-0.011692619,89.91,Severe,34.63,Moderate,44.48,Moderate,54.66,High Risk,19
BIHAR,MUNGER,ssp585,2040,,Low Confidence,1321.5125607999807,7.52,77.2808240524383,127.5133596865232,17.758030354193693,41.11638755399049,63.5130244505019,20.792651692451503,0.16178109908348656,0.1456029891751379,,,33.3,3.6,0.5,0.009887473,1.0421,-0.009887473,76.03,Severe,32.49,Moderate,37.26,Moderate,47.22,Moderate Risk,39
BIHAR,MUZAFFARPUR,ssp585,2040,,Low Confidence,1151.6462802449764,7.23,72.94538182596582,120.3598800128436,16.547894478230578,35.7851206544994,68.98500524722715,16.591879706333025,-0.2779834368590387,-0.25018509317313486,,,33.3,3.6,0.5,0.0074605867,1.047,-0.0074605867,57.37,High,23.58,Low,53.02,High,44.02,Moderate Risk,58
BIHAR,NALANDA,ssp585,2040,,Low Confidence,1122.6240790410577,7.91,54.730237385182306,90.3048916855508,17.000662339072132,34.28662713559085,66.18687198098256,18.497582898960427,0.058793402616599114,0.0529140623549392,,,33.3,3.6,0.5,0.009638676,1.0467,-0.009638676,74.12,High,14.99,Low,37.08,Moderate,40.46,Moderate Risk,68
BIHAR,NAWADA,ssp585,2040,,Low Confidence,1229.9627397710692,6.35,62.90373139255339,103.79115679771309,17.786391609332203,37.56194916422327,62.61715096309304,15.481373176032792,0.327174445306911,0.2944570007762199,,,33.3,3.6,0.5,0.010605524,1.0334,-0.010605524,81.55,Severe,18.18,Low,39.61,Moderate,44.69,Moderate Risk,53
BIHAR,PASHCHIM CHAMPARAN,ssp585,2040,,Low Confidence,1548.0635514002133,5.83,84.02715576018437,138.6448070043042,21.679795814552236,45.37884626288747,69.09950815974449,20.455844338052852,0.11411159078271317,0.10270043170444186,1.5746807422902982,26.819943335321227,61.5,9.1,1.6,0.008446212,1.0297,-0.008446212,64.95,High,39.95,Moderate,33.56,Moderate,45.21,Moderate Risk,49
BIHAR,PATNA,ssp585,2040,,Low Confidence,1096.638668798013,7.35,54.25121092467536,89.51449802571435,15.439789348244796,33.36057135087666,74.56590265318955,19.646417985236237,-0.07356437741383347,-0.06620793967245013,1.5301225251621815,27.131410088804046,71.5,11.6,2.1,0.00865143,1.0427,-0.00865143,66.52,High,14.49,Low,41.86,Moderate,39.68,Moderate Risk,69
BIHAR,PURBA CHAMPARAN,ssp585,2040,,Low Confidence,1303.2013614888467,5.6,71.5300365150483,118.02456024982968,18.312896354220353,42.77481020891535,69.94097351605336,17.122963378751578,-0.39504884639316595,-0.35554396175384934,1.532389730215084,26.847379525502532,62.4,9.3,1.6,0.009873996,1.027,-0.009873996,75.93,Severe,26.52,Moderate,71.67,High,57.15,High Risk,15
